jobs,lock,runtime_ns
1,backoff-50-400,1646107
1,backoff-50-400,1547741
1,backoff-50-400,1610448
1,backoff-50-400,1553778
1,backoff-50-400,1596238
1,backoff-50-400,1561891
1,backoff-50-400,1544125
1,backoff-50-400,1594635
1,backoff-50-400,1540967
1,backoff-50-400,1591067
1,backoff-50-400,1550389
1,backoff-50-400,1595895
1,backoff-50-400,1592039
1,backoff-50-400,1570592
1,backoff-50-400,1593531
1,backoff-50-400,1532499
1,backoff-50-400,1593790
1,backoff-50-400,1543898
1,backoff-50-400,1560073
1,backoff-50-400,1581204
1,backoff-50-400,1514906
1,backoff-50-400,1582582
1,backoff-50-400,1514208
1,backoff-50-400,1558052
1,backoff-50-400,1553829
1,backoff-50-400,1575487
1,backoff-50-400,1559712
1,backoff-50-400,1536688
1,backoff-50-400,1556153
1,backoff-50-400,1548080
1,backoff-50-400,1585065
1,backoff-50-400,1532758
1,backoff-50-400,1592475
1,backoff-50-400,1532547
1,backoff-50-400,1578785
1,backoff-50-400,1592269
1,backoff-50-400,1546853
1,backoff-50-400,1550667
1,backoff-50-400,1569261
1,backoff-50-400,1553879
1,backoff-50-400,1549457
1,backoff-50-400,1550647
1,backoff-50-400,1558158
1,backoff-50-400,1547949
1,backoff-50-400,1603385
1,backoff-50-400,1657322
1,backoff-50-400,1664335
1,backoff-50-400,1671252
1,backoff-50-400,1661405
1,backoff-50-400,1672452
2,backoff-50-400,3445787
2,backoff-50-400,3635186
2,backoff-50-400,3742542
2,backoff-50-400,3800266
2,backoff-50-400,4152843
2,backoff-50-400,4165451
2,backoff-50-400,4687564
2,backoff-50-400,4819466
2,backoff-50-400,5384674
2,backoff-50-400,5381046
2,backoff-50-400,5088127
2,backoff-50-400,5501199
2,backoff-50-400,5048971
2,backoff-50-400,5407991
2,backoff-50-400,5102074
2,backoff-50-400,5401618
2,backoff-50-400,5080936
2,backoff-50-400,5444155
2,backoff-50-400,5118818
2,backoff-50-400,5327553
2,backoff-50-400,5217529
2,backoff-50-400,5452050
2,backoff-50-400,5161411
2,backoff-50-400,5122242
2,backoff-50-400,4452364
2,backoff-50-400,4514631
2,backoff-50-400,4480451
2,backoff-50-400,4599394
2,backoff-50-400,4464909
2,backoff-50-400,4573365
2,backoff-50-400,4465160
2,backoff-50-400,4489141
