jobs,lock,runtime_ns
1,backoff-25-100,1666582
1,backoff-25-100,1538169
1,backoff-25-100,1602062
1,backoff-25-100,1596246
1,backoff-25-100,1540700
1,backoff-25-100,1586220
1,backoff-25-100,1536200
1,backoff-25-100,1602301
1,backoff-25-100,1552303
1,backoff-25-100,1595417
1,backoff-25-100,1595728
1,backoff-25-100,1522457
1,backoff-25-100,1604902
1,backoff-25-100,1536786
1,backoff-25-100,1596440
1,backoff-25-100,1547657
1,backoff-25-100,1561123
1,backoff-25-100,1572913
1,backoff-25-100,1538437
1,backoff-25-100,1579077
1,backoff-25-100,1532383
1,backoff-25-100,1552427
1,backoff-25-100,1515029
1,backoff-25-100,1512903
1,backoff-25-100,1553794
1,backoff-25-100,1555549
1,backoff-25-100,1509667
1,backoff-25-100,1520591
1,backoff-25-100,1521300
1,backoff-25-100,1523158
1,backoff-25-100,1556774
1,backoff-25-100,1553226
1,backoff-25-100,1596600
1,backoff-25-100,1565912
1,backoff-25-100,1622066
1,backoff-25-100,1546615
1,backoff-25-100,1608697
1,backoff-25-100,1625595
1,backoff-25-100,1617582
1,backoff-25-100,1620696
1,backoff-25-100,1621297
1,backoff-25-100,1624157
1,backoff-25-100,1679941
1,backoff-25-100,1748850
1,backoff-25-100,1742249
1,backoff-25-100,1761561
1,backoff-25-100,1746038
1,backoff-25-100,1792390
1,backoff-25-100,1892142
1,backoff-25-100,1890251
2,backoff-25-100,4322028
2,backoff-25-100,5915673
2,backoff-25-100,5634729
2,backoff-25-100,6807116
2,backoff-25-100,7461855
2,backoff-25-100,7349870
2,backoff-25-100,8243770
2,backoff-25-100,7252802
2,backoff-25-100,8462478
2,backoff-25-100,7126078
2,backoff-25-100,8233797
2,backoff-25-100,7697041
2,backoff-25-100,7185397
2,backoff-25-100,9198544
2,backoff-25-100,7839134
2,backoff-25-100,7642594
2,backoff-25-100,8326290
2,backoff-25-100,7056474
2,backoff-25-100,8290893
2,backoff-25-100,7363255
2,backoff-25-100,7524756
2,backoff-25-100,6233666
2,backoff-25-100,5593238
2,backoff-25-100,4800644
2,backoff-25-100,3901041
2,backoff-25-100,4165705
2,backoff-25-100,3870691
2,backoff-25-100,4137676
2,backoff-25-100,3854813
2,backoff-25-100,4190061
2,backoff-25-100,3832305
2,backoff-25-100,4172773
2,backoff-25-100,3825147
2,backoff-25-100,4147143
2,backoff-25-100,3794745
2,backoff-25-100,4183081
2,backoff-25-100,3796727
2,backoff-25-100,4205728
2,backoff-25-100,3852835
2,backoff-25-100,4395305
2,backoff-25-100,3554107
2,backoff-25-100,4246469
2,backoff-25-100,3689894
2,backoff-25-100,4185852
2,backoff-25-100,3843062
2,backoff-25-100,4210012
2,backoff-25-100,3817310
2,backoff-25-100,4265169
2,backoff-25-100,3791919
2,backoff-25-100,4340607
4,backoff-25-100,13580237
4,backoff-25-100,13300216
4,backoff-25-100,11364719
4,backoff-25-100,12334407
4,backoff-25-100,12773112
4,backoff-25-100,12194194
4,backoff-25-100,12822258
4,backoff-25-100,12142272
4,backoff-25-100,11680494
