jobs,lock,runtime_ns
1,backoff-100-800,1661026
1,backoff-100-800,1541311
1,backoff-100-800,1594663
1,backoff-100-800,1556304
1,backoff-100-800,1641526
1,backoff-100-800,1592480
1,backoff-100-800,1569827
1,backoff-100-800,1605421
1,backoff-100-800,1565484
1,backoff-100-800,1592026
1,backoff-100-800,1587587
1,backoff-100-800,1533854
1,backoff-100-800,1590171
1,backoff-100-800,1550754
1,backoff-100-800,1520277
1,backoff-100-800,1512446
1,backoff-100-800,1591344
1,backoff-100-800,1512052
1,backoff-100-800,1522481
1,backoff-100-800,1511605
1,backoff-100-800,1584711
1,backoff-100-800,1524535
1,backoff-100-800,1509894
1,backoff-100-800,1519841
1,backoff-100-800,1510290
1,backoff-100-800,1553834
1,backoff-100-800,1512955
1,backoff-100-800,1513500
1,backoff-100-800,1513589
1,backoff-100-800,1516052
1,backoff-100-800,1512397
1,backoff-100-800,1520173
1,backoff-100-800,1512323
1,backoff-100-800,1509788
1,backoff-100-800,1510803
1,backoff-100-800,1515295
1,backoff-100-800,1550122
1,backoff-100-800,1554901
1,backoff-100-800,1514666
1,backoff-100-800,1522916
1,backoff-100-800,1535057
1,backoff-100-800,1512892
1,backoff-100-800,1517202
1,backoff-100-800,1514539
1,backoff-100-800,1515353
1,backoff-100-800,1513376
1,backoff-100-800,1583062
1,backoff-100-800,1551001
1,backoff-100-800,1518968
1,backoff-100-800,1564387
2,backoff-100-800,2918035
2,backoff-100-800,2920755
2,backoff-100-800,2893098
2,backoff-100-800,2901162
2,backoff-100-800,2869031
2,backoff-100-800,2866655
2,backoff-100-800,2893132
2,backoff-100-800,2887518
2,backoff-100-800,2895558
2,backoff-100-800,2843931
2,backoff-100-800,2883852
2,backoff-100-800,2891359
2,backoff-100-800,2854323
2,backoff-100-800,2880979
2,backoff-100-800,2901529
2,backoff-100-800,2906453
2,backoff-100-800,2850860
2,backoff-100-800,2837229
2,backoff-100-800,2880282
2,backoff-100-800,2953717
2,backoff-100-800,2939521
2,backoff-100-800,2907883
2,backoff-100-800,2907104
2,backoff-100-800,2954767
2,backoff-100-800,2929215
2,backoff-100-800,2912038
2,backoff-100-800,2873753
2,backoff-100-800,2917962
2,backoff-100-800,2803796
2,backoff-100-800,2863307
2,backoff-100-800,2848260
2,backoff-100-800,2939667
2,backoff-100-800,2941692
2,backoff-100-800,2977452
2,backoff-100-800,2883789
2,backoff-100-800,2951054
2,backoff-100-800,2930878
2,backoff-100-800,2955858
2,backoff-100-800,2929557
2,backoff-100-800,2968216
2,backoff-100-800,2826952
2,backoff-100-800,2868315
2,backoff-100-800,2870869
2,backoff-100-800,2893345
2,backoff-100-800,2822383
2,backoff-100-800,2868447
2,backoff-100-800,2790901
2,backoff-100-800,2869460
2,backoff-100-800,2874801
2,backoff-100-800,2933883
4,backoff-100-800,6594872
4,backoff-100-800,6647623
4,backoff-100-800,6600785
4,backoff-100-800,6423143
4,backoff-100-800,6342148
4,backoff-100-800,6479464
4,backoff-100-800,6649683
4,backoff-100-800,6617553
4,backoff-100-800,6348976
4,backoff-100-800,6695639
4,backoff-100-800,6456318
4,backoff-100-800,6672992
4,backoff-100-800,6448641
4,backoff-100-800,6571817
4,backoff-100-800,6370920
4,backoff-100-800,6598555
4,backoff-100-800,6477982
4,backoff-100-800,6653887
4,backoff-100-800,6610462
4,backoff-100-800,6604576
4,backoff-100-800,6369899
4,backoff-100-800,6485108
4,backoff-100-800,6449233
4,backoff-100-800,6498805
4,backoff-100-800,6497575
4,backoff-100-800,6584299
4,backoff-100-800,6457307
4,backoff-100-800,6626950
4,backoff-100-800,6717843
4,backoff-100-800,6578478
4,backoff-100-800,6744849
4,backoff-100-800,6600381
4,backoff-100-800,6566123
4,backoff-100-800,6576545
4,backoff-100-800,6691902
4,backoff-100-800,6659976
4,backoff-100-800,6611260
4,backoff-100-800,6596844
4,backoff-100-800,6355393
4,backoff-100-800,6652972
4,backoff-100-800,6554834
4,backoff-100-800,6627931
4,backoff-100-800,6616251
4,backoff-100-800,6515295
4,backoff-100-800,6578259
4,backoff-100-800,6542045
4,backoff-100-800,6652807
4,backoff-100-800,6688185
4,backoff-100-800,6723033
4,backoff-100-800,6634566
6,backoff-100-800,11422006
6,backoff-100-800,11755028
6,backoff-100-800,11466782
6,backoff-100-800,11705144
6,backoff-100-800,11269527
6,backoff-100-800,11696898
6,backoff-100-800,11247290
6,backoff-100-800,11696774
6,backoff-100-800,11278828
6,backoff-100-800,11701389
6,backoff-100-800,11304277
6,backoff-100-800,11655680
6,backoff-100-800,11350376
6,backoff-100-800,11684093
6,backoff-100-800,11377709
6,backoff-100-800,11638823
6,backoff-100-800,11332129
6,backoff-100-800,11712278
6,backoff-100-800,11335073
6,backoff-100-800,11746282
6,backoff-100-800,11343223
6,backoff-100-800,11657415
6,backoff-100-800,11339278
6,backoff-100-800,11740461
6,backoff-100-800,11418552
6,backoff-100-800,11667260
6,backoff-100-800,11436659
6,backoff-100-800,11674639
6,backoff-100-800,11397167
6,backoff-100-800,11759411
6,backoff-100-800,11550647
6,backoff-100-800,11711965
