jobs,lock,runtime_ns
1,backoff-50-200,1637128
1,backoff-50-200,1547858
1,backoff-50-200,1629903
1,backoff-50-200,1582011
1,backoff-50-200,1573728
1,backoff-50-200,1610852
1,backoff-50-200,1559293
1,backoff-50-200,1612342
1,backoff-50-200,1572193
1,backoff-50-200,1590138
1,backoff-50-200,1594462
1,backoff-50-200,1598302
1,backoff-50-200,1593560
1,backoff-50-200,1546673
1,backoff-50-200,1591684
1,backoff-50-200,1546599
1,backoff-50-200,1572207
1,backoff-50-200,1591598
1,backoff-50-200,1519685
1,backoff-50-200,1520397
1,backoff-50-200,1522133
1,backoff-50-200,1515334
1,backoff-50-200,1553590
1,backoff-50-200,1614798
1,backoff-50-200,1570096
1,backoff-50-200,1551640
1,backoff-50-200,1520250
1,backoff-50-200,1510012
1,backoff-50-200,1517553
1,backoff-50-200,1518752
1,backoff-50-200,1513090
1,backoff-50-200,1515442
1,backoff-50-200,1553716
1,backoff-50-200,1510523
1,backoff-50-200,1516550
1,backoff-50-200,1507990
1,backoff-50-200,1514885
1,backoff-50-200,1512851
1,backoff-50-200,1516649
1,backoff-50-200,1512573
1,backoff-50-200,1514935
1,backoff-50-200,1547632
1,backoff-50-200,1584454
1,backoff-50-200,1589261
1,backoff-50-200,1554579
1,backoff-50-200,1595678
1,backoff-50-200,1630474
1,backoff-50-200,1622040
1,backoff-50-200,1624245
1,backoff-50-200,1620940
2,backoff-50-200,3537507
2,backoff-50-200,3925475
2,backoff-50-200,4017648
2,backoff-50-200,4236561
2,backoff-50-200,4440130
2,backoff-50-200,4882433
2,backoff-50-200,5015926
2,backoff-50-200,5510738
2,backoff-50-200,5557518
2,backoff-50-200,6463188
2,backoff-50-200,6287594
2,backoff-50-200,6746240
2,backoff-50-200,6373677
2,backoff-50-200,6854837
2,backoff-50-200,6148881
2,backoff-50-200,6892741
2,backoff-50-200,6290145
2,backoff-50-200,6652651
2,backoff-50-200,6279315
2,backoff-50-200,6805616
2,backoff-50-200,6298543
2,backoff-50-200,6733293
2,backoff-50-200,6206593
2,backoff-50-200,6903901
2,backoff-50-200,6269983
2,backoff-50-200,6820561
2,backoff-50-200,5985040
2,backoff-50-200,5800281
2,backoff-50-200,5341200
2,backoff-50-200,5770498
2,backoff-50-200,4839975
2,backoff-50-200,5715043
2,backoff-50-200,4910861
2,backoff-50-200,5830033
2,backoff-50-200,4895729
2,backoff-50-200,5744752
2,backoff-50-200,4899624
2,backoff-50-200,5839709
