jobs,lock,runtime_ns
1,backoff-500-2000,1671136
1,backoff-500-2000,1562345
1,backoff-500-2000,1591520
1,backoff-500-2000,1604453
1,backoff-500-2000,1565387
1,backoff-500-2000,1607159
1,backoff-500-2000,1551835
1,backoff-500-2000,1590472
1,backoff-500-2000,1549993
1,backoff-500-2000,1582739
1,backoff-500-2000,1592655
1,backoff-500-2000,1549648
1,backoff-500-2000,1591558
1,backoff-500-2000,1554051
1,backoff-500-2000,1589184
1,backoff-500-2000,1519357
1,backoff-500-2000,1503763
1,backoff-500-2000,1514189
1,backoff-500-2000,1491027
1,backoff-500-2000,1514305
1,backoff-500-2000,1497372
1,backoff-500-2000,1525655
1,backoff-500-2000,1555020
1,backoff-500-2000,1514847
1,backoff-500-2000,1516668
1,backoff-500-2000,1554132
1,backoff-500-2000,1509960
1,backoff-500-2000,1515017
1,backoff-500-2000,1515772
1,backoff-500-2000,1483439
1,backoff-500-2000,1520250
1,backoff-500-2000,1526582
1,backoff-500-2000,1509341
1,backoff-500-2000,1556018
1,backoff-500-2000,1515398
1,backoff-500-2000,1552475
1,backoff-500-2000,1513856
1,backoff-500-2000,1513397
1,backoff-500-2000,1546078
1,backoff-500-2000,1506969
1,backoff-500-2000,1543723
1,backoff-500-2000,1521550
1,backoff-500-2000,1589554
1,backoff-500-2000,1555490
1,backoff-500-2000,1518602
1,backoff-500-2000,1510680
1,backoff-500-2000,1551938
1,backoff-500-2000,1512281
1,backoff-500-2000,1553502
1,backoff-500-2000,1629636
2,backoff-500-2000,3069077
2,backoff-500-2000,3279672
2,backoff-500-2000,3253884
2,backoff-500-2000,3330825
2,backoff-500-2000,3493946
2,backoff-500-2000,3566805
2,backoff-500-2000,3783826
2,backoff-500-2000,3931257
2,backoff-500-2000,4157454
2,backoff-500-2000,4221545
2,backoff-500-2000,4312075
2,backoff-500-2000,4224611
2,backoff-500-2000,4316669
2,backoff-500-2000,4230613
2,backoff-500-2000,4316672
2,backoff-500-2000,4211102
2,backoff-500-2000,4302253
2,backoff-500-2000,4233983
2,backoff-500-2000,4307100
2,backoff-500-2000,4201281
2,backoff-500-2000,4289931
2,backoff-500-2000,4253467
2,backoff-500-2000,4300032
2,backoff-500-2000,4228036
2,backoff-500-2000,4256832
2,backoff-500-2000,4276454
2,backoff-500-2000,4286513
2,backoff-500-2000,4254219
2,backoff-500-2000,4277989
2,backoff-500-2000,4273204
2,backoff-500-2000,4316100
2,backoff-500-2000,4236794
2,backoff-500-2000,4285691
