jobs,lock,runtime_ns
1,backoff-500-4000,1595501
1,backoff-500-4000,1602449
1,backoff-500-4000,1537185
1,backoff-500-4000,1596483
1,backoff-500-4000,1592183
1,backoff-500-4000,1549051
1,backoff-500-4000,1577534
1,backoff-500-4000,1545831
1,backoff-500-4000,1557747
1,backoff-500-4000,1553784
1,backoff-500-4000,1554322
1,backoff-500-4000,1519895
1,backoff-500-4000,1525536
1,backoff-500-4000,1547059
1,backoff-500-4000,1514945
1,backoff-500-4000,1555431
1,backoff-500-4000,1512129
1,backoff-500-4000,1555326
1,backoff-500-4000,1512667
1,backoff-500-4000,1555547
1,backoff-500-4000,1517508
1,backoff-500-4000,1551862
1,backoff-500-4000,1530809
1,backoff-500-4000,1530115
1,backoff-500-4000,1544443
1,backoff-500-4000,1538034
1,backoff-500-4000,1549852
1,backoff-500-4000,1520906
1,backoff-500-4000,1556651
1,backoff-500-4000,1510717
1,backoff-500-4000,1547423
1,backoff-500-4000,1567254
1,backoff-500-4000,1555038
1,backoff-500-4000,1515648
1,backoff-500-4000,1527361
1,backoff-500-4000,1487184
1,backoff-500-4000,1558087
1,backoff-500-4000,1515633
1,backoff-500-4000,1535222
1,backoff-500-4000,1545195
1,backoff-500-4000,1506923
1,backoff-500-4000,1518654
1,backoff-500-4000,1515928
1,backoff-500-4000,1551598
1,backoff-500-4000,1516356
1,backoff-500-4000,1548832
1,backoff-500-4000,1519183
1,backoff-500-4000,1483693
1,backoff-500-4000,1550753
1,backoff-500-4000,1518761
2,backoff-500-4000,3116110
2,backoff-500-4000,3091232
2,backoff-500-4000,3117678
2,backoff-500-4000,3197328
2,backoff-500-4000,3139018
2,backoff-500-4000,3344818
2,backoff-500-4000,3305115
2,backoff-500-4000,3426316
2,backoff-500-4000,3606615
2,backoff-500-4000,3596692
2,backoff-500-4000,3943005
2,backoff-500-4000,3962799
2,backoff-500-4000,4195812
2,backoff-500-4000,4352734
2,backoff-500-4000,4327877
2,backoff-500-4000,4359650
2,backoff-500-4000,4293435
2,backoff-500-4000,4302922
2,backoff-500-4000,4339534
2,backoff-500-4000,4327430
2,backoff-500-4000,4323073
2,backoff-500-4000,4317208
2,backoff-500-4000,4342080
2,backoff-500-4000,4315494
2,backoff-500-4000,4338819
2,backoff-500-4000,4317160
2,backoff-500-4000,4352482
2,backoff-500-4000,4283361
2,backoff-500-4000,4349801
2,backoff-500-4000,4338984
2,backoff-500-4000,4340059
2,backoff-500-4000,4357105
2,backoff-500-4000,4354722
2,backoff-500-4000,4337307
2,backoff-500-4000,4344347
2,backoff-500-4000,4327130
2,backoff-500-4000,4341360
2,backoff-500-4000,4348075
2,backoff-500-4000,4324802
2,backoff-500-4000,4344454
2,backoff-500-4000,4332327
2,backoff-500-4000,4373526
2,backoff-500-4000,4346854
2,backoff-500-4000,4338183
2,backoff-500-4000,4336319
2,backoff-500-4000,4338540
2,backoff-500-4000,4355608
2,backoff-500-4000,4358488
2,backoff-500-4000,4313623
2,backoff-500-4000,4339087
4,backoff-500-4000,8661640
4,backoff-500-4000,8610110
4,backoff-500-4000,7477644
4,backoff-500-4000,6992090
4,backoff-500-4000,6134450
4,backoff-500-4000,5988769
4,backoff-500-4000,6067153
4,backoff-500-4000,6093627
4,backoff-500-4000,6060918
4,backoff-500-4000,5929723
4,backoff-500-4000,5864791
4,backoff-500-4000,5780789
4,backoff-500-4000,5842667
4,backoff-500-4000,5865535
4,backoff-500-4000,5878890
4,backoff-500-4000,5833937
4,backoff-500-4000,5960540
4,backoff-500-4000,5873336
4,backoff-500-4000,6022683
4,backoff-500-4000,5942165
4,backoff-500-4000,6012007
4,backoff-500-4000,5980544
4,backoff-500-4000,6008485
4,backoff-500-4000,6063527
4,backoff-500-4000,6065158
4,backoff-500-4000,6010026
4,backoff-500-4000,5987636
4,backoff-500-4000,6000936
4,backoff-500-4000,6029846
4,backoff-500-4000,6012009
4,backoff-500-4000,6028274
4,backoff-500-4000,5927177
4,backoff-500-4000,5986354
4,backoff-500-4000,5938630
4,backoff-500-4000,6041519
4,backoff-500-4000,6041265
4,backoff-500-4000,6047711
4,backoff-500-4000,6005397
4,backoff-500-4000,6003049
4,backoff-500-4000,5944211
4,backoff-500-4000,6047818
4,backoff-500-4000,5983645
4,backoff-500-4000,5996755
4,backoff-500-4000,6026994
4,backoff-500-4000,5972492
4,backoff-500-4000,6024811
4,backoff-500-4000,5972422
4,backoff-500-4000,5988170
4,backoff-500-4000,6031716
4,backoff-500-4000,5948992
6,backoff-500-4000,8976012
6,backoff-500-4000,8838593
6,backoff-500-4000,8938172
6,backoff-500-4000,8811673
6,backoff-500-4000,8937809
6,backoff-500-4000,8858290
6,backoff-500-4000,8995490
6,backoff-500-4000,8773822
6,backoff-500-4000,8979382
6,backoff-500-4000,8841897
6,backoff-500-4000,8946189
6,backoff-500-4000,8801959
6,backoff-500-4000,8940149
6,backoff-500-4000,8827135
6,backoff-500-4000,8986035
6,backoff-500-4000,8849246
6,backoff-500-4000,8957192
6,backoff-500-4000,8893312
6,backoff-500-4000,8943292
6,backoff-500-4000,8841900
6,backoff-500-4000,8937189
6,backoff-500-4000,8856385
6,backoff-500-4000,8913811
6,backoff-500-4000,8886710
6,backoff-500-4000,8944425
6,backoff-500-4000,8868048
6,backoff-500-4000,8981996
6,backoff-500-4000,8855239
6,backoff-500-4000,8901902
6,backoff-500-4000,8940027
6,backoff-500-4000,8968844
6,backoff-500-4000,8850903
6,backoff-500-4000,8878517
6,backoff-500-4000,8832676
6,backoff-500-4000,8919242
6,backoff-500-4000,8863310
6,backoff-500-4000,8973413
6,backoff-500-4000,8843090
6,backoff-500-4000,8865091
6,backoff-500-4000,8836411
6,backoff-500-4000,8901911
6,backoff-500-4000,8844756
6,backoff-500-4000,8975368
6,backoff-500-4000,8877520
6,backoff-500-4000,9000496
6,backoff-500-4000,8893771
6,backoff-500-4000,8989825
6,backoff-500-4000,8872643
6,backoff-500-4000,9054807
6,backoff-500-4000,8942825
8,backoff-500-4000,13930848
8,backoff-500-4000,14008214
8,backoff-500-4000,13692039
8,backoff-500-4000,13742782
8,backoff-500-4000,13409441
8,backoff-500-4000,13841037
8,backoff-500-4000,13713015
8,backoff-500-4000,13875365
8,backoff-500-4000,13704792
8,backoff-500-4000,13865666
8,backoff-500-4000,13783752
8,backoff-500-4000,13611647
8,backoff-500-4000,13635084
8,backoff-500-4000,13858422
8,backoff-500-4000,13703540
8,backoff-500-4000,13844432
8,backoff-500-4000,13701603
8,backoff-500-4000,13814026
8,backoff-500-4000,13471067
8,backoff-500-4000,13814735
8,backoff-500-4000,13734040
8,backoff-500-4000,13788770
8,backoff-500-4000,13696597
8,backoff-500-4000,13401813
8,backoff-500-4000,13695449
8,backoff-500-4000,13869012
8,backoff-500-4000,13646585
8,backoff-500-4000,13856184
8,backoff-500-4000,13654170
8,backoff-500-4000,13918506
8,backoff-500-4000,13401615
8,backoff-500-4000,13590224
8,backoff-500-4000,13703072
8,backoff-500-4000,13754793
8,backoff-500-4000,13798526
8,backoff-500-4000,13795528
8,backoff-500-4000,13697737
8,backoff-500-4000,13464211
8,backoff-500-4000,13720959
8,backoff-500-4000,13770065
8,backoff-500-4000,13667757
8,backoff-500-4000,13566615
8,backoff-500-4000,13563006
8,backoff-500-4000,13695878
8,backoff-500-4000,13738599
8,backoff-500-4000,13596266
8,backoff-500-4000,13759938
8,backoff-500-4000,13939944
8,backoff-500-4000,13488317
8,backoff-500-4000,13778363
10,backoff-500-4000,18703649
10,backoff-500-4000,18906751
10,backoff-500-4000,18828714
10,backoff-500-4000,19041068
10,backoff-500-4000,18868181
10,backoff-500-4000,18883112
10,backoff-500-4000,18855894
10,backoff-500-4000,18812813
10,backoff-500-4000,18766334
10,backoff-500-4000,18764496
10,backoff-500-4000,18767361
10,backoff-500-4000,18936746
10,backoff-500-4000,18830274
10,backoff-500-4000,18943940
10,backoff-500-4000,18730732
10,backoff-500-4000,18838604
10,backoff-500-4000,18889843
10,backoff-500-4000,19098588
10,backoff-500-4000,18954585
10,backoff-500-4000,18953626
10,backoff-500-4000,18686907
10,backoff-500-4000,18813221
10,backoff-500-4000,18823942
10,backoff-500-4000,18844519
10,backoff-500-4000,18768970
10,backoff-500-4000,18719174
10,backoff-500-4000,18870837
10,backoff-500-4000,18831670
10,backoff-500-4000,18829765
10,backoff-500-4000,18826613
10,backoff-500-4000,18672640
10,backoff-500-4000,18835668
10,backoff-500-4000,18710041
10,backoff-500-4000,18963784
10,backoff-500-4000,18742750
10,backoff-500-4000,19506493
10,backoff-500-4000,18909609
10,backoff-500-4000,18814671
10,backoff-500-4000,18845208
10,backoff-500-4000,18902890
10,backoff-500-4000,18835934
10,backoff-500-4000,18977822
10,backoff-500-4000,18849356
10,backoff-500-4000,18849585
10,backoff-500-4000,18802974
10,backoff-500-4000,18889414
10,backoff-500-4000,18731281
10,backoff-500-4000,18825110
10,backoff-500-4000,18952639
10,backoff-500-4000,18853141
