jobs,lock,runtime_ns
6,backoff-1000-8000,9903860
8,backoff-1000-8000,14534627
8,backoff-1000-8000,13652756
8,backoff-1000-8000,13558697
8,backoff-1000-8000,13660014
8,backoff-1000-8000,13499110
8,backoff-1000-8000,13643040
8,backoff-1000-8000,13403463
8,backoff-1000-8000,13601416
8,backoff-1000-8000,13424077
8,backoff-1000-8000,13604168
8,backoff-1000-8000,13263029
8,backoff-1000-8000,13669101
8,backoff-1000-8000,13589490
8,backoff-1000-8000,13713280
8,backoff-1000-8000,13527857
8,backoff-1000-8000,13664036
8,backoff-1000-8000,13556263
8,backoff-1000-8000,13518183
8,backoff-1000-8000,13543004
8,backoff-1000-8000,13671292
8,backoff-1000-8000,13564453
8,backoff-1000-8000,13625514
8,backoff-1000-8000,13502224
8,backoff-1000-8000,13555549
8,backoff-1000-8000,13421910
8,backoff-1000-8000,13503144
8,backoff-1000-8000,13489085
8,backoff-1000-8000,13596122
8,backoff-1000-8000,13413719
8,backoff-1000-8000,13647649
8,backoff-1000-8000,13435414
8,backoff-1000-8000,13736231
8,backoff-1000-8000,13581412
8,backoff-1000-8000,13618487
8,backoff-1000-8000,13559297
8,backoff-1000-8000,13538343
8,backoff-1000-8000,13614653
8,backoff-1000-8000,13699241
8,backoff-1000-8000,13473348
8,backoff-1000-8000,13634728
8,backoff-1000-8000,13495611
8,backoff-1000-8000,13407131
8,backoff-1000-8000,13440421
8,backoff-1000-8000,13638209
8,backoff-1000-8000,13501253
8,backoff-1000-8000,13467431
8,backoff-1000-8000,13537651
8,backoff-1000-8000,13654863
8,backoff-1000-8000,13384522
8,backoff-1000-8000,13569349
10,backoff-1000-8000,18531258
10,backoff-1000-8000,18504072
10,backoff-1000-8000,18486614
10,backoff-1000-8000,18406069
10,backoff-1000-8000,18342934
10,backoff-1000-8000,18498417
10,backoff-1000-8000,18270593
10,backoff-1000-8000,18391766
10,backoff-1000-8000,18348359
10,backoff-1000-8000,18338176
10,backoff-1000-8000,18251667
10,backoff-1000-8000,18485385
10,backoff-1000-8000,18336031
10,backoff-1000-8000,18396390
10,backoff-1000-8000,18343078
10,backoff-1000-8000,18502593
10,backoff-1000-8000,18315258
10,backoff-1000-8000,18268494
10,backoff-1000-8000,18310484
10,backoff-1000-8000,18482539
10,backoff-1000-8000,18314797
10,backoff-1000-8000,18433566
10,backoff-1000-8000,18778890
10,backoff-1000-8000,18432058
10,backoff-1000-8000,18313522
10,backoff-1000-8000,18569071
10,backoff-1000-8000,18297738
10,backoff-1000-8000,18372363
10,backoff-1000-8000,18337640
10,backoff-1000-8000,18406277
10,backoff-1000-8000,18341201
10,backoff-1000-8000,18329430
10,backoff-1000-8000,18286006
10,backoff-1000-8000,18355024
10,backoff-1000-8000,18244543
10,backoff-1000-8000,18386323
10,backoff-1000-8000,18326023
10,backoff-1000-8000,18456435
10,backoff-1000-8000,18216141
10,backoff-1000-8000,18399055
10,backoff-1000-8000,18225184
10,backoff-1000-8000,18303115
10,backoff-1000-8000,18390098
10,backoff-1000-8000,18475417
10,backoff-1000-8000,18231860
10,backoff-1000-8000,18436768
10,backoff-1000-8000,18295482
10,backoff-1000-8000,18307431
10,backoff-1000-8000,18280785
10,backoff-1000-8000,18306255
