jobs,lock,runtime_ns
1,backoff-200-1600,1616493
1,backoff-200-1600,1614546
1,backoff-200-1600,1560571
1,backoff-200-1600,1595854
1,backoff-200-1600,1610077
1,backoff-200-1600,1553863
1,backoff-200-1600,1601558
1,backoff-200-1600,1550957
1,backoff-200-1600,1587083
1,backoff-200-1600,1592968
1,backoff-200-1600,1554271
1,backoff-200-1600,1521683
1,backoff-200-1600,1549364
1,backoff-200-1600,1585181
1,backoff-200-1600,1513081
1,backoff-200-1600,1516758
1,backoff-200-1600,1512573
1,backoff-200-1600,1519556
1,backoff-200-1600,1512274
1,backoff-200-1600,1517923
1,backoff-200-1600,1513975
1,backoff-200-1600,1524581
1,backoff-200-1600,1617785
1,backoff-200-1600,1562352
1,backoff-200-1600,1591722
1,backoff-200-1600,1554017
1,backoff-200-1600,1588021
1,backoff-200-1600,1548933
1,backoff-200-1600,1555839
1,backoff-200-1600,1593825
1,backoff-200-1600,1553944
1,backoff-200-1600,1589649
1,backoff-200-1600,1550152
1,backoff-200-1600,1587669
1,backoff-200-1600,1549429
1,backoff-200-1600,1561784
1,backoff-200-1600,1600074
1,backoff-200-1600,1556540
1,backoff-200-1600,1585816
1,backoff-200-1600,1548868
1,backoff-200-1600,1617415
1,backoff-200-1600,1624020
1,backoff-200-1600,1622718
1,backoff-200-1600,1624053
1,backoff-200-1600,1623786
1,backoff-200-1600,1624165
1,backoff-200-1600,1762509
1,backoff-200-1600,1743332
1,backoff-200-1600,1746482
1,backoff-200-1600,1748578
2,backoff-200-1600,3569323
2,backoff-200-1600,3544764
2,backoff-200-1600,3866164
2,backoff-200-1600,3848270
2,backoff-200-1600,4182817
2,backoff-200-1600,4268482
2,backoff-200-1600,4552730
2,backoff-200-1600,4666654
2,backoff-200-1600,5099231
2,backoff-200-1600,5299716
2,backoff-200-1600,5286010
2,backoff-200-1600,5322984
2,backoff-200-1600,5317472
2,backoff-200-1600,5315062
2,backoff-200-1600,5304159
2,backoff-200-1600,5261850
2,backoff-200-1600,5336129
2,backoff-200-1600,5277528
2,backoff-200-1600,5285082
2,backoff-200-1600,5316760
2,backoff-200-1600,5298331
2,backoff-200-1600,5286402
2,backoff-200-1600,5288583
2,backoff-200-1600,5286435
2,backoff-200-1600,5308090
2,backoff-200-1600,5266562
2,backoff-200-1600,5284755
2,backoff-200-1600,5244985
2,backoff-200-1600,5291388
2,backoff-200-1600,5311875
2,backoff-200-1600,5328931
2,backoff-200-1600,5259762
2,backoff-200-1600,5298370
2,backoff-200-1600,5264318
2,backoff-200-1600,5291517
2,backoff-200-1600,5284459
2,backoff-200-1600,4869221
2,backoff-200-1600,4506911
2,backoff-200-1600,4543773
2,backoff-200-1600,4529046
2,backoff-200-1600,4519030
2,backoff-200-1600,4517510
2,backoff-200-1600,4486833
2,backoff-200-1600,4520181
2,backoff-200-1600,4452648
2,backoff-200-1600,4516918
2,backoff-200-1600,4448695
