jobs,lock,runtime_ns
1,backoff-1000-8000,1026519
1,backoff-1000-8000,984904
1,backoff-1000-8000,963787
1,backoff-1000-8000,973106
1,backoff-1000-8000,974567
1,backoff-1000-8000,974463
1,backoff-1000-8000,940486
1,backoff-1000-8000,960046
1,backoff-1000-8000,949192
1,backoff-1000-8000,981926
1,backoff-1000-8000,983472
1,backoff-1000-8000,984424
1,backoff-1000-8000,981474
1,backoff-1000-8000,983352
1,backoff-1000-8000,986688
1,backoff-1000-8000,967468
1,backoff-1000-8000,974202
1,backoff-1000-8000,956256
1,backoff-1000-8000,960739
1,backoff-1000-8000,943594
1,backoff-1000-8000,905922
1,backoff-1000-8000,970362
1,backoff-1000-8000,964598
1,backoff-1000-8000,941076
1,backoff-1000-8000,976091
1,backoff-1000-8000,969207
1,backoff-1000-8000,940161
1,backoff-1000-8000,969441
1,backoff-1000-8000,940416
1,backoff-1000-8000,969447
1,backoff-1000-8000,933147
1,backoff-1000-8000,936493
1,backoff-1000-8000,936781
1,backoff-1000-8000,972410
1,backoff-1000-8000,982730
1,backoff-1000-8000,982567
1,backoff-1000-8000,967568
1,backoff-1000-8000,965386
1,backoff-1000-8000,970674
1,backoff-1000-8000,971915
1,backoff-1000-8000,967291
1,backoff-1000-8000,935234
1,backoff-1000-8000,956314
1,backoff-1000-8000,949445
1,backoff-1000-8000,942509
1,backoff-1000-8000,942251
1,backoff-1000-8000,928985
1,backoff-1000-8000,934892
1,backoff-1000-8000,934597
1,backoff-1000-8000,938419
2,backoff-1000-8000,1855154
2,backoff-1000-8000,1889993
2,backoff-1000-8000,1880963
2,backoff-1000-8000,1903701
2,backoff-1000-8000,1888243
2,backoff-1000-8000,1837593
2,backoff-1000-8000,1858791
2,backoff-1000-8000,1884729
2,backoff-1000-8000,1875157
2,backoff-1000-8000,1884331
2,backoff-1000-8000,1920887
2,backoff-1000-8000,1937419
2,backoff-1000-8000,1931815
2,backoff-1000-8000,1937605
2,backoff-1000-8000,2071918
2,backoff-1000-8000,2097037
2,backoff-1000-8000,2040608
2,backoff-1000-8000,2094136
2,backoff-1000-8000,2189963
2,backoff-1000-8000,2247828
2,backoff-1000-8000,2263811
2,backoff-1000-8000,2257454
2,backoff-1000-8000,2378077
2,backoff-1000-8000,2501605
2,backoff-1000-8000,2457997
2,backoff-1000-8000,2498665
2,backoff-1000-8000,2725252
2,backoff-1000-8000,2721025
2,backoff-1000-8000,2732810
2,backoff-1000-8000,2995150
2,backoff-1000-8000,3042166
2,backoff-1000-8000,3098345
2,backoff-1000-8000,3011379
2,backoff-1000-8000,3082968
2,backoff-1000-8000,2992793
2,backoff-1000-8000,3057198
