jobs,lock,runtime_ns
1,backoff-100-800,1007838
1,backoff-100-800,979645
1,backoff-100-800,976382
1,backoff-100-800,908880
1,backoff-100-800,922055
1,backoff-100-800,932225
1,backoff-100-800,989139
1,backoff-100-800,957189
1,backoff-100-800,953994
1,backoff-100-800,958949
1,backoff-100-800,986297
1,backoff-100-800,981414
1,backoff-100-800,967414
1,backoff-100-800,965389
1,backoff-100-800,985800
1,backoff-100-800,979332
1,backoff-100-800,967991
1,backoff-100-800,933807
1,backoff-100-800,955612
1,backoff-100-800,947229
1,backoff-100-800,945699
1,backoff-100-800,960928
1,backoff-100-800,976753
1,backoff-100-800,966223
1,backoff-100-800,971902
1,backoff-100-800,977223
1,backoff-100-800,970924
1,backoff-100-800,968377
1,backoff-100-800,968596
1,backoff-100-800,974019
1,backoff-100-800,971886
1,backoff-100-800,933536
1,backoff-100-800,931916
1,backoff-100-800,914326
1,backoff-100-800,967862
1,backoff-100-800,968868
1,backoff-100-800,968368
1,backoff-100-800,962041
1,backoff-100-800,965067
1,backoff-100-800,980301
1,backoff-100-800,969159
1,backoff-100-800,983035
1,backoff-100-800,974241
1,backoff-100-800,970509
1,backoff-100-800,934266
1,backoff-100-800,938368
1,backoff-100-800,969245
1,backoff-100-800,937867
1,backoff-100-800,900207
1,backoff-100-800,927105
2,backoff-100-800,2026295
2,backoff-100-800,1972698
2,backoff-100-800,1998579
2,backoff-100-800,2015200
2,backoff-100-800,2007806
2,backoff-100-800,1959756
2,backoff-100-800,1991229
2,backoff-100-800,2122955
2,backoff-100-800,2024835
2,backoff-100-800,2030183
2,backoff-100-800,2195252
2,backoff-100-800,2143372
2,backoff-100-800,2203973
2,backoff-100-800,2182158
2,backoff-100-800,2432943
2,backoff-100-800,2568434
2,backoff-100-800,2470577
2,backoff-100-800,2696545
2,backoff-100-800,2700083
2,backoff-100-800,2718822
2,backoff-100-800,2747169
2,backoff-100-800,3124389
2,backoff-100-800,2985986
2,backoff-100-800,3304652
2,backoff-100-800,3382118
2,backoff-100-800,3693401
2,backoff-100-800,3606800
2,backoff-100-800,4047924
2,backoff-100-800,4168708
2,backoff-100-800,4916333
2,backoff-100-800,5143954
2,backoff-100-800,6091739
2,backoff-100-800,5753977
2,backoff-100-800,5901954
2,backoff-100-800,5401038
2,backoff-100-800,5472667
2,backoff-100-800,5328219
2,backoff-100-800,5607122
2,backoff-100-800,5379276
2,backoff-100-800,5986239
2,backoff-100-800,5425010
2,backoff-100-800,4914304
2,backoff-100-800,5085769
2,backoff-100-800,5893285
2,backoff-100-800,5054778
2,backoff-100-800,4919959
2,backoff-100-800,4872990
2,backoff-100-800,5852832
2,backoff-100-800,5231429
2,backoff-100-800,5849524
4,backoff-100-800,12336376
4,backoff-100-800,16908345
4,backoff-100-800,11807293
4,backoff-100-800,9476451
4,backoff-100-800,5834495
4,backoff-100-800,5884860
4,backoff-100-800,4364869
4,backoff-100-800,4918112
4,backoff-100-800,4115664
4,backoff-100-800,4987812
4,backoff-100-800,4041424
4,backoff-100-800,5015916
4,backoff-100-800,4157755
