jobs,lock,runtime_ns
1,backoff-50-200,3447967
1,backoff-50-200,3297737
1,backoff-50-200,3323723
1,backoff-50-200,3326828
1,backoff-50-200,3294303
1,backoff-50-200,3312348
1,backoff-50-200,3249181
1,backoff-50-200,3351675
1,backoff-50-200,3284821
1,backoff-50-200,3315399
1,backoff-50-200,3340300
1,backoff-50-200,3674038
1,backoff-50-200,3353627
1,backoff-50-200,3318074
1,backoff-50-200,3341780
1,backoff-50-200,3297810
1,backoff-50-200,3293350
1,backoff-50-200,3308410
1,backoff-50-200,3357536
1,backoff-50-200,3303740
1,backoff-50-200,3255768
1,backoff-50-200,3235565
1,backoff-50-200,3288343
1,backoff-50-200,3304931
1,backoff-50-200,3244940
1,backoff-50-200,3364478
1,backoff-50-200,3324571
1,backoff-50-200,3291752
1,backoff-50-200,3308526
1,backoff-50-200,3300045
1,backoff-50-200,3292389
1,backoff-50-200,3334466
1,backoff-50-200,3313215
1,backoff-50-200,3308818
1,backoff-50-200,3298745
1,backoff-50-200,3335624
1,backoff-50-200,3301728
1,backoff-50-200,3342391
1,backoff-50-200,3298191
1,backoff-50-200,3297487
1,backoff-50-200,3327416
1,backoff-50-200,3334921
1,backoff-50-200,3293491
1,backoff-50-200,3334534
1,backoff-50-200,3296801
1,backoff-50-200,3297354
1,backoff-50-200,3309332
1,backoff-50-200,3308865
1,backoff-50-200,3320464
1,backoff-50-200,3309261
2,backoff-50-200,8931595
2,backoff-50-200,20095087
2,backoff-50-200,14856913
2,backoff-50-200,13875224
2,backoff-50-200,15354120
2,backoff-50-200,11895185
2,backoff-50-200,5966252
2,backoff-50-200,7834355
2,backoff-50-200,5617703
2,backoff-50-200,5929882
2,backoff-50-200,6271949
2,backoff-50-200,5045014
2,backoff-50-200,4378373
2,backoff-50-200,4403056
2,backoff-50-200,4336697
2,backoff-50-200,4384947
2,backoff-50-200,4328370
2,backoff-50-200,5837787
2,backoff-50-200,4463142
2,backoff-50-200,5896076
2,backoff-50-200,5163061
2,backoff-50-200,5193520
2,backoff-50-200,3715479
2,backoff-50-200,3625344
2,backoff-50-200,4876381
2,backoff-50-200,5221061
2,backoff-50-200,4397185
2,backoff-50-200,3604541
2,backoff-50-200,4729316
2,backoff-50-200,5281970
2,backoff-50-200,4789339
2,backoff-50-200,3545895
2,backoff-50-200,3717758
2,backoff-50-200,3779012
2,backoff-50-200,4740810
2,backoff-50-200,3697365
2,backoff-50-200,4943015
2,backoff-50-200,5131167
2,backoff-50-200,4847079
2,backoff-50-200,3615978
2,backoff-50-200,3734161
2,backoff-50-200,5301954
2,backoff-50-200,3716736
2,backoff-50-200,4409782
2,backoff-50-200,3798248
2,backoff-50-200,4275885
2,backoff-50-200,3762043
2,backoff-50-200,4862502
2,backoff-50-200,3692162
2,backoff-50-200,5000350
4,backoff-50-200,15747062
4,backoff-50-200,10706951
4,backoff-50-200,7770440
4,backoff-50-200,7231094
4,backoff-50-200,6371030
4,backoff-50-200,7199365
4,backoff-50-200,6160879
4,backoff-50-200,7292866
4,backoff-50-200,6549151
4,backoff-50-200,7134326
4,backoff-50-200,6575483
4,backoff-50-200,7263128
4,backoff-50-200,6560731
4,backoff-50-200,7266100
4,backoff-50-200,6351339
4,backoff-50-200,7213780
4,backoff-50-200,6309156
4,backoff-50-200,7005642
4,backoff-50-200,7878235
4,backoff-50-200,7335851
4,backoff-50-200,7706406
4,backoff-50-200,7239776
4,backoff-50-200,6529809
4,backoff-50-200,7234931
4,backoff-50-200,7944960
4,backoff-50-200,7326180
4,backoff-50-200,7807725
4,backoff-50-200,7054178
4,backoff-50-200,6263851
4,backoff-50-200,7167897
4,backoff-50-200,7464981
4,backoff-50-200,7174769
4,backoff-50-200,7357009
4,backoff-50-200,6888772
4,backoff-50-200,7797014
4,backoff-50-200,7129438
4,backoff-50-200,6359708
4,backoff-50-200,7064589
4,backoff-50-200,6264994
4,backoff-50-200,7035599
4,backoff-50-200,6306737
4,backoff-50-200,7087236
4,backoff-50-200,7467477
4,backoff-50-200,7154521
4,backoff-50-200,7235861
4,backoff-50-200,7446344
4,backoff-50-200,6184797
4,backoff-50-200,7061294
4,backoff-50-200,6396321
4,backoff-50-200,7028783
6,backoff-50-200,16293754
6,backoff-50-200,16751427
6,backoff-50-200,16386456
6,backoff-50-200,16715687
6,backoff-50-200,16043137
6,backoff-50-200,16586307
6,backoff-50-200,16467089
6,backoff-50-200,16714494
6,backoff-50-200,16157469
6,backoff-50-200,16700094
6,backoff-50-200,16360642
6,backoff-50-200,16667545
6,backoff-50-200,16458254
6,backoff-50-200,16621434
6,backoff-50-200,16590525
6,backoff-50-200,16609966
6,backoff-50-200,16576756
6,backoff-50-200,16695151
6,backoff-50-200,15809971
6,backoff-50-200,16472989
6,backoff-50-200,16315836
6,backoff-50-200,16592433
6,backoff-50-200,16365661
6,backoff-50-200,16599194
6,backoff-50-200,16529584
6,backoff-50-200,16522291
6,backoff-50-200,16683584
6,backoff-50-200,16666159
6,backoff-50-200,16550854
6,backoff-50-200,16702311
6,backoff-50-200,16657446
6,backoff-50-200,16590194
6,backoff-50-200,16133961
6,backoff-50-200,16579506
6,backoff-50-200,16861905
6,backoff-50-200,16505150
6,backoff-50-200,16154843
6,backoff-50-200,16584693
6,backoff-50-200,16511737
6,backoff-50-200,16663649
6,backoff-50-200,16326200
6,backoff-50-200,16688050
6,backoff-50-200,16129936
6,backoff-50-200,16638871
6,backoff-50-200,16822330
6,backoff-50-200,18113189
6,backoff-50-200,16016189
6,backoff-50-200,16724505
6,backoff-50-200,16163770
6,backoff-50-200,16424525
8,backoff-50-200,72643310
8,backoff-50-200,31359026
8,backoff-50-200,31992362
8,backoff-50-200,31499257
8,backoff-50-200,32617234
8,backoff-50-200,31991854
8,backoff-50-200,31906843
8,backoff-50-200,31339989
8,backoff-50-200,36162701
8,backoff-50-200,31815804
8,backoff-50-200,32719187
8,backoff-50-200,32869800
8,backoff-50-200,32163065
8,backoff-50-200,31426623
8,backoff-50-200,31676098
8,backoff-50-200,31901303
8,backoff-50-200,32326250
8,backoff-50-200,32155467
8,backoff-50-200,32061582
