jobs,lock,runtime_ns
1,backoff-200-1600,1022707
1,backoff-200-1600,913322
1,backoff-200-1600,934322
1,backoff-200-1600,937397
1,backoff-200-1600,954077
1,backoff-200-1600,952281
1,backoff-200-1600,962949
1,backoff-200-1600,957416
1,backoff-200-1600,974545
1,backoff-200-1600,981991
1,backoff-200-1600,982020
1,backoff-200-1600,967266
1,backoff-200-1600,968644
1,backoff-200-1600,979288
1,backoff-200-1600,982480
1,backoff-200-1600,972664
1,backoff-200-1600,965690
1,backoff-200-1600,982081
1,backoff-200-1600,975075
1,backoff-200-1600,951096
1,backoff-200-1600,971523
1,backoff-200-1600,983359
1,backoff-200-1600,965009
1,backoff-200-1600,970913
1,backoff-200-1600,982751
1,backoff-200-1600,969190
1,backoff-200-1600,986964
1,backoff-200-1600,971877
1,backoff-200-1600,931885
1,backoff-200-1600,966519
1,backoff-200-1600,932692
1,backoff-200-1600,957163
1,backoff-200-1600,951470
1,backoff-200-1600,952997
1,backoff-200-1600,936676
1,backoff-200-1600,952319
1,backoff-200-1600,954471
1,backoff-200-1600,953553
1,backoff-200-1600,951070
1,backoff-200-1600,953810
1,backoff-200-1600,952863
1,backoff-200-1600,954107
1,backoff-200-1600,952466
1,backoff-200-1600,956799
1,backoff-200-1600,950982
1,backoff-200-1600,951949
1,backoff-200-1600,950932
1,backoff-200-1600,957098
1,backoff-200-1600,957828
1,backoff-200-1600,952805
2,backoff-200-1600,1877834
2,backoff-200-1600,1993921
2,backoff-200-1600,1949927
2,backoff-200-1600,1939511
2,backoff-200-1600,1906846
2,backoff-200-1600,2046589
2,backoff-200-1600,2005678
2,backoff-200-1600,2064646
2,backoff-200-1600,1999641
2,backoff-200-1600,2121559
2,backoff-200-1600,2176489
2,backoff-200-1600,2236472
2,backoff-200-1600,2163530
2,backoff-200-1600,2344617
2,backoff-200-1600,2362132
2,backoff-200-1600,2489847
2,backoff-200-1600,2314010
2,backoff-200-1600,2628966
2,backoff-200-1600,2616297
2,backoff-200-1600,2678906
2,backoff-200-1600,2679071
2,backoff-200-1600,3007989
2,backoff-200-1600,2846613
2,backoff-200-1600,3181106
2,backoff-200-1600,3220044
2,backoff-200-1600,3307450
2,backoff-200-1600,3341005
2,backoff-200-1600,3539883
2,backoff-200-1600,3500262
2,backoff-200-1600,3337959
2,backoff-200-1600,3412516
2,backoff-200-1600,3477881
