jobs,lock,runtime_ns
1,backoff-100-400,1031221
1,backoff-100-400,1010036
1,backoff-100-400,997797
1,backoff-100-400,997289
1,backoff-100-400,996324
1,backoff-100-400,994623
1,backoff-100-400,998407
1,backoff-100-400,996680
1,backoff-100-400,997900
1,backoff-100-400,995928
1,backoff-100-400,1080322
1,backoff-100-400,1070621
1,backoff-100-400,1052216
1,backoff-100-400,1094577
1,backoff-100-400,1069009
1,backoff-100-400,1074698
1,backoff-100-400,1069766
1,backoff-100-400,1079037
1,backoff-100-400,1135183
1,backoff-100-400,1159963
1,backoff-100-400,1162993
1,backoff-100-400,1162720
1,backoff-100-400,1156632
1,backoff-100-400,1161341
1,backoff-100-400,1158551
1,backoff-100-400,1161702
1,backoff-100-400,1267207
1,backoff-100-400,1264651
1,backoff-100-400,1264841
1,backoff-100-400,1263297
1,backoff-100-400,1271365
1,backoff-100-400,1260102
1,backoff-100-400,1262708
1,backoff-100-400,1372862
1,backoff-100-400,1399688
1,backoff-100-400,1387308
1,backoff-100-400,1394943
1,backoff-100-400,1384467
1,backoff-100-400,1387313
1,backoff-100-400,1469488
1,backoff-100-400,1539586
1,backoff-100-400,1561457
1,backoff-100-400,1548980
1,backoff-100-400,1539709
1,backoff-100-400,1547545
1,backoff-100-400,1659174
1,backoff-100-400,1743869
1,backoff-100-400,1752710
1,backoff-100-400,1738859
1,backoff-100-400,1735821
2,backoff-100-400,4923497
2,backoff-100-400,6252895
2,backoff-100-400,5999825
2,backoff-100-400,9285846
2,backoff-100-400,9298894
2,backoff-100-400,13228176
2,backoff-100-400,13453298
2,backoff-100-400,12067958
2,backoff-100-400,13798328
2,backoff-100-400,13822625
2,backoff-100-400,11848568
2,backoff-100-400,9510177
2,backoff-100-400,8696931
2,backoff-100-400,9465347
2,backoff-100-400,9318224
2,backoff-100-400,11223190
2,backoff-100-400,8137216
2,backoff-100-400,10587628
2,backoff-100-400,7043683
2,backoff-100-400,5653365
2,backoff-100-400,4961425
2,backoff-100-400,4652484
2,backoff-100-400,4523009
2,backoff-100-400,4375077
2,backoff-100-400,3942570
2,backoff-100-400,3634413
2,backoff-100-400,2664988
2,backoff-100-400,3091073
2,backoff-100-400,2654496
2,backoff-100-400,3141508
2,backoff-100-400,2640440
2,backoff-100-400,3151242
2,backoff-100-400,2810831
2,backoff-100-400,3092114
2,backoff-100-400,2825539
2,backoff-100-400,3055941
2,backoff-100-400,2774683
2,backoff-100-400,3176615
