jobs,lock,runtime_ns
1,backoff-0-100,5147496
1,backoff-0-100,4926303
1,backoff-0-100,4913200
1,backoff-0-100,4884546
1,backoff-0-100,4908210
1,backoff-0-100,4944460
1,backoff-0-100,4922130
1,backoff-0-100,5005553
1,backoff-0-100,4943859
1,backoff-0-100,4920274
1,backoff-0-100,1088723
1,backoff-0-100,942238
1,backoff-0-100,934789
1,backoff-0-100,931774
1,backoff-0-100,932965
1,backoff-0-100,930843
1,backoff-0-100,931817
1,backoff-0-100,965897
1,backoff-0-100,969516
1,backoff-0-100,970226
1,backoff-0-100,964096
1,backoff-0-100,937585
1,backoff-0-100,973793
1,backoff-0-100,939768
1,backoff-0-100,971785
1,backoff-0-100,970873
1,backoff-0-100,932620
1,backoff-0-100,976500
1,backoff-0-100,926248
1,backoff-0-100,930936
1,backoff-0-100,964788
1,backoff-0-100,940607
1,backoff-0-100,937491
1,backoff-0-100,944731
1,backoff-0-100,933743
1,backoff-0-100,929016
1,backoff-0-100,934777
1,backoff-0-100,974407
1,backoff-0-100,931572
1,backoff-0-100,934233
1,backoff-0-100,970484
1,backoff-0-100,961926
1,backoff-0-100,967704
1,backoff-0-100,932420
1,backoff-0-100,976803
1,backoff-0-100,972253
1,backoff-0-100,970677
1,backoff-0-100,932083
1,backoff-0-100,956108
1,backoff-0-100,994568
2,backoff-0-100,5163704
2,backoff-0-100,8397360
2,backoff-0-100,4902671
2,backoff-0-100,6791656
2,backoff-0-100,5008530
2,backoff-0-100,7397626
2,backoff-0-100,4968958
2,backoff-0-100,6943109
2,backoff-0-100,4984839
2,backoff-0-100,6329244
2,backoff-0-100,4469094
2,backoff-0-100,7045072
2,backoff-0-100,4875392
2,backoff-0-100,6767519
2,backoff-0-100,4916367
2,backoff-0-100,7106855
2,backoff-0-100,6196500
2,backoff-0-100,6502312
2,backoff-0-100,4873791
2,backoff-0-100,4663342
2,backoff-0-100,4020943
2,backoff-0-100,5746886
2,backoff-0-100,4534719
2,backoff-0-100,5900891
2,backoff-0-100,4481206
2,backoff-0-100,6310679
2,backoff-0-100,3569832
2,backoff-0-100,6245760
2,backoff-0-100,3288327
2,backoff-0-100,5902571
2,backoff-0-100,3518333
2,backoff-0-100,6087651
2,backoff-0-100,4794659
2,backoff-0-100,6557440
2,backoff-0-100,3678899
2,backoff-0-100,6281070
2,backoff-0-100,3712100
2,backoff-0-100,6684830
2,backoff-0-100,4491925
2,backoff-0-100,6282191
2,backoff-0-100,4973126
2,backoff-0-100,6793399
2,backoff-0-100,3287415
2,backoff-0-100,5840744
2,backoff-0-100,6304678
2,backoff-0-100,6347580
2,backoff-0-100,8544803
2,backoff-0-100,8105117
2,backoff-0-100,4956207
2,backoff-0-100,7917857
4,backoff-0-100,37460170
4,backoff-0-100,19346417
4,backoff-0-100,38431783
4,backoff-0-100,18506692
4,backoff-0-100,36483994
4,backoff-0-100,19206640
4,backoff-0-100,38108880
4,backoff-0-100,21106023
4,backoff-0-100,38409538
4,backoff-0-100,18913493
4,backoff-0-100,37436148
4,backoff-0-100,16218038
4,backoff-0-100,36993044
4,backoff-0-100,19812860
4,backoff-0-100,38081170
4,backoff-0-100,21758324
4,backoff-0-100,36137534
4,backoff-0-100,21676481
4,backoff-0-100,36428047
4,backoff-0-100,20128246
4,backoff-0-100,34020881
4,backoff-0-100,22765529
4,backoff-0-100,33305991
4,backoff-0-100,19665915
4,backoff-0-100,35373964
4,backoff-0-100,23350959
4,backoff-0-100,34006018
4,backoff-0-100,16362160
4,backoff-0-100,38524740
4,backoff-0-100,20920329
