jobs,lock,runtime_ns
1,backoff-100-800,1024979
1,backoff-100-800,961354
1,backoff-100-800,980945
1,backoff-100-800,979201
1,backoff-100-800,947251
1,backoff-100-800,933355
1,backoff-100-800,940964
1,backoff-100-800,927609
1,backoff-100-800,905289
1,backoff-100-800,974818
1,backoff-100-800,989325
1,backoff-100-800,963397
1,backoff-100-800,952385
1,backoff-100-800,960154
1,backoff-100-800,934256
1,backoff-100-800,900816
1,backoff-100-800,955848
1,backoff-100-800,956331
1,backoff-100-800,968377
1,backoff-100-800,964539
1,backoff-100-800,953042
1,backoff-100-800,952924
1,backoff-100-800,969059
1,backoff-100-800,966908
1,backoff-100-800,930031
1,backoff-100-800,965340
1,backoff-100-800,969288
1,backoff-100-800,953590
1,backoff-100-800,950274
1,backoff-100-800,974820
1,backoff-100-800,971723
1,backoff-100-800,931925
1,backoff-100-800,928697
1,backoff-100-800,935400
1,backoff-100-800,972047
1,backoff-100-800,975136
1,backoff-100-800,979606
1,backoff-100-800,932746
1,backoff-100-800,948497
1,backoff-100-800,975414
1,backoff-100-800,954431
1,backoff-100-800,983210
1,backoff-100-800,968988
1,backoff-100-800,965167
1,backoff-100-800,978509
1,backoff-100-800,932756
1,backoff-100-800,969210
1,backoff-100-800,969540
1,backoff-100-800,974071
1,backoff-100-800,1014218
2,backoff-100-800,1986854
2,backoff-100-800,2058192
2,backoff-100-800,2171884
2,backoff-100-800,2286833
2,backoff-100-800,2174179
2,backoff-100-800,2295848
2,backoff-100-800,2435423
2,backoff-100-800,2500793
2,backoff-100-800,2460112
2,backoff-100-800,2558363
2,backoff-100-800,2631813
2,backoff-100-800,2543861
2,backoff-100-800,2641765
2,backoff-100-800,3060366
2,backoff-100-800,3079848
2,backoff-100-800,3116602
2,backoff-100-800,3212578
2,backoff-100-800,3141362
2,backoff-100-800,3216882
2,backoff-100-800,4207991
2,backoff-100-800,3489241
2,backoff-100-800,4876440
2,backoff-100-800,4469179
2,backoff-100-800,5879262
2,backoff-100-800,4825331
2,backoff-100-800,5958766
2,backoff-100-800,5113968
2,backoff-100-800,5911536
2,backoff-100-800,4869728
2,backoff-100-800,6248488
2,backoff-100-800,5710558
2,backoff-100-800,6114034
2,backoff-100-800,5052275
2,backoff-100-800,5819218
2,backoff-100-800,4843022
2,backoff-100-800,5664424
2,backoff-100-800,4812688
2,backoff-100-800,6053308
2,backoff-100-800,4978585
2,backoff-100-800,5642136
2,backoff-100-800,4971771
2,backoff-100-800,6085701
2,backoff-100-800,4907195
2,backoff-100-800,5632627
2,backoff-100-800,4893226
2,backoff-100-800,6017355
2,backoff-100-800,5003481
2,backoff-100-800,6040417
2,backoff-100-800,4813411
2,backoff-100-800,5676142
4,backoff-100-800,15300457
4,backoff-100-800,13150280
4,backoff-100-800,7302042
4,backoff-100-800,6793483
4,backoff-100-800,4963381
4,backoff-100-800,5292326
4,backoff-100-800,4460171
4,backoff-100-800,5319926
4,backoff-100-800,4618288
4,backoff-100-800,5228704
4,backoff-100-800,4615704
4,backoff-100-800,5160907
4,backoff-100-800,4489509
4,backoff-100-800,5181611
4,backoff-100-800,4476598
4,backoff-100-800,5312935
4,backoff-100-800,4665440
4,backoff-100-800,5246108
4,backoff-100-800,4435588
4,backoff-100-800,5188481
4,backoff-100-800,4567432
4,backoff-100-800,5288723
4,backoff-100-800,4487086
4,backoff-100-800,5212737
4,backoff-100-800,4519351
4,backoff-100-800,5196338
4,backoff-100-800,4543814
4,backoff-100-800,5116837
4,backoff-100-800,4502399
4,backoff-100-800,5178311
4,backoff-100-800,4403477
4,backoff-100-800,5344772
4,backoff-100-800,4534211
4,backoff-100-800,5145769
4,backoff-100-800,4470085
4,backoff-100-800,5212212
4,backoff-100-800,4466869
4,backoff-100-800,5284877
4,backoff-100-800,4422933
4,backoff-100-800,5221750
4,backoff-100-800,4635578
4,backoff-100-800,5244969
4,backoff-100-800,4471321
4,backoff-100-800,5263533
4,backoff-100-800,4303074
4,backoff-100-800,5223466
4,backoff-100-800,4246088
4,backoff-100-800,5211748
4,backoff-100-800,4476118
4,backoff-100-800,5322649
6,backoff-100-800,77977949
6,backoff-100-800,22154771
6,backoff-100-800,12153813
6,backoff-100-800,11232499
6,backoff-100-800,8341857
6,backoff-100-800,9156165
6,backoff-100-800,7860581
6,backoff-100-800,9277201
